travelCosts,improvements,steps,pI,pR,maxCosts
47.7439021353632,1459.8955658250527,81000,0.01,0.0001,2.0
47.732369921324484,1460.1343097461095,81200,0.01,0.0001,2.0
47.73346165974578,1459.7283440200988,81400,0.01,0.0001,2.0
47.79719983929714,1459.58860300357,81600,0.01,0.0001,2.0
47.780790657580525,1458.6938271921986,81800,0.01,0.0001,2.0
47.83531360145451,1459.1308003453028,82000,0.01,0.0001,2.0
47.801873270608404,1459.3743654581558,82200,0.01,0.0001,2.0
47.81809624365951,1460.7458563447497,82400,0.01,0.0001,2.0
47.79619099340841,1460.7372722369128,82600,0.01,0.0001,2.0
47.756007053277315,1461.37383929528,82800,0.01,0.0001,2.0
47.84033247577932,1460.0345189302602,83000,0.01,0.0001,2.0
47.816783318626946,1460.1350779556083,83200,0.01,0.0001,2.0
47.79983893229311,1458.8029589864534,83400,0.01,0.0001,2.0
47.819568666372895,1458.5571482764842,83600,0.01,0.0001,2.0
47.87868573593349,1456.505673048999,83800,0.01,0.0001,2.0
47.79081179401289,1459.054757233659,84000,0.01,0.0001,2.0
47.787390559911984,1457.5723383413235,84200,0.01,0.0001,2.0
47.80450764695299,1455.9497554904747,84400,0.01,0.0001,2.0
47.80681178687368,1456.575462865426,84600,0.01,0.0001,2.0
47.773209795687265,1458.1743112837053,84800,0.01,0.0001,2.0
